date,aave,algorand,amp-token,arweave,avalanche-2,axie-infinity,basic-attention-token,binance-usd,binancecoin,bitcoin,bitcoin-cash,bitcoin-cash-abc-2,bitcoin-cash-sv,bittorrent-2,blockstack,cardano,cdai,celo,celsius-degree-token,chainlink,chiliz,compound-ether,compound-governance-token,compound-usd-coin,convex-finance,cosmos,crypto-com-chain,curve-dao-token,dai,dash,decentraland,dogecoin,ecash,ecomi,elrond-erd-2,enjincoin,eos,ethereum,ethereum-classic,fantom,filecoin,flow,frax,ftx-token,gala,harmony,hedera-hashgraph,helium,holotoken,huobi-btc,huobi-token,internet-computer,iota,kadena,klay-token,kucoin-shares,kusama,leo-token,link,litecoin,loopring,magic-internet-money,maker,matic-network,monero,msol,near,nem,neo,nexo,okb,olympus,pancakeswap-token,paxos-standard,polkadot,quant-network,radix,ripple,shiba-inu,solana,staked-ether,stellar,sushi,terra-luna,terrausd,tether,tezos,the-graph,the-sandbox,theta-fuel,theta-token,thorchain,tron,true-usd,uniswap,usd-coin,vechain,waves,wrapped-bitcoin,zcash
2021-09-05,4420720814.691969,3592133286.1960077,2234896481.472082,1977365167.5537338,7040846409.792713,4046138421.269186,1155502730.248711,10625473688.389566,64973275965.20355,791466100353.697,11278562942.686384,5417987979.028601,2975995121.269031,2664163411.8359275,1492880910.5780435,76751453567.77423,3862146933.014198,614106265.2649472,2271639120.473453,11375748615.05071,1871323825.004966,6169591872.254908,2148546325.993622,4336319409.781064,178280504.6968846,5745428113.744242,3641401378.4504232,772010486.900171,5144092205.256949,2197807614.6931868,1172766176.8739371,33124418945.91561,0.0,702298527.0196595,2866509098.544976,1644010243.9015963,4653417984.91765,384507771093.3463,7544574736.265426,2265054844.578956,8178450503.736727,1318128754.1027408,265232221.2641863,5469180446.905039,150871255.53255576,1108570650.4079876,2550703256.0874004,1859108506.062183,1809612529.281875,1684338768.414926,2151222390.011027,10058559064.157795,4705109053.439068,96131556.36486058,3360739797.3224735,902716935.2882414,3018277355.696878,2370711363.902374,887773356.5524839,11977038635.60126,535476109.58039033,0.0,2702800261.0890126,9587289373.94711,4625519966.400933,91626431.77988482,2301077360.34249,1649431508.6917408,3457411362.6456003,937361744.6955099,5096686107.847991,385868687.10345274,4438569544.148761,819108111.8248231,28161842979.46036,2482038981.298699,0.0,49083202137.527374,3121202084.5064163,34266449087.22364,3839419653.953559,7443413454.46526,2135140501.9531898,10611365209.820173,2057006026.8898096,56357342958.40774,3847220754.1134114,3977511474.753203,741213912.2808251,1684855720.3813956,6341104020.857916,2278775584.268956,6149618050.258569,1173228916.4167805,12587371637.908987,23333287848.504063,8184297220.87823,2571444218.873299,8388121049.267309,1564021554.437527
2021-09-06,4606486832.526158,3893986504.650456,2440803597.8917985,1849919247.418638,8874843526.30602,3982634635.04049,1221475368.2434683,10540056666.447397,65273189611.28886,817204461216.183,11946618208.042507,4986995155.16714,3032284177.0721574,2720750853.556463,1484456427.1164868,78564926144.91423,3862739079.4480944,647930801.6147535,2251591522.490877,12592245869.934168,1898126246.6120164,6234575264.765538,2321191455.674065,4319655355.037726,186295875.5877937,6020212632.999358,3941771569.6791167,837930216.7011769,5174712129.210259,2286826549.293005,1199670379.09037,34455422839.35097,0.0,868302763.3623296,2907393572.96661,1711189736.9102423,5082204395.851669,390370705989.1378,8005496899.074873,2572334739.1501484,9781374073.812284,1338487435.9256616,263489173.33101994,5662060198.74408,151935802.59303182,1182227213.103788,2470731495.405823,1901053576.2685611,1932422056.6808422,1732215397.843411,2260817332.1903505,10500783184.218582,4163325787.3748784,104011359.47164518,3414670150.7963767,918421118.0682486,3032869040.3197193,2349812940.1807284,865206588.764255,12880082408.87052,546151307.2531451,0.0,2811185422.8675957,9321334051.475773,4734153559.524032,98563829.0203466,2302075398.2536645,1800620794.6350446,3865270021.7276974,933723555.1423501,5167329819.292551,409996243.0317801,4485780582.210117,812374099.7111856,29568027826.699677,3428922931.9559402,0.0,50792939117.21648,3125943361.7936845,34842620637.91707,3883161915.683535,7860224211.952557,2303305755.9673843,11583670712.290602,2057077552.5330954,56566408256.62304,3925098208.0515895,4254346558.6927204,721888590.3718091,1720243692.4732227,6844481367.566344,2294237000.0754924,6311265917.605246,1173316411.6331837,12796435977.526146,23385121184.98115,8528437112.716644,2484832283.794977,8677676609.63998,1683437730.636389
2021-09-07,4551375425.971915,4408055358.8886175,2405147982.261382,2088300503.844278,8750883698.833675,3856118180.8331194,1206764752.52612,10586796078.115976,64707423345.69373,836276528200.0192,12467817485.431656,4757636195.796255,3052629055.9667416,2714315312.8470287,1498779766.7379081,76761703220.76474,3972252334.613287,615912299.3519528,2221289753.626066,13232922831.278433,1996383024.5230849,6222497206.438285,2332523576.3855867,4366261334.195512,237144185.659337,5941582087.325511,4332353452.6167965,852048254.1542504,5212417644.0479555,2230880146.246692,1167659978.0086954,34217997532.193527,4604900859.012884,806648522.2416149,2980606721.2436886,1715798392.360481,5092710661.236212,389990569888.89044,8100594099.571022,3017581357.383292,9150028316.202066,1320610456.954502,267201866.56433174,6558270009.862153,153051223.90844563,1161099580.6852674,2535432385.125787,1961144702.5801532,1854933369.962123,1768461254.4577537,2420646833.8919973,10567634945.33864,4268978726.000103,125192056.63322072,3432761147.447944,973669742.9957833,3002047443.5258365,2379391019.2263927,833175351.587856,12375320533.583124,530486136.95421803,0.0,2767945048.722888,9259086179.514082,4785684402.509488,,2311532048.942634,1802084014.9346585,3798274405.4844656,916265765.4654992,5251211015.1372385,443222158.5122514,4519498448.902603,816609346.9953861,29600967559.428127,3711426233.651111,0.0,54479905353.57492,3038749572.9373994,40349549770.90138,3899494827.973426,8458537272.184144,2224431127.5592914,10921018591.17515,2070507655.7728357,57198924925.119446,3996611063.154252,4453442173.183137,713416631.0231123,1918585271.1940782,7853440432.243888,2606989944.700015,6292357893.634428,1183783742.6479175,12718375714.397207,23491075997.12643,8457334630.542494,2460675275.203169,9005021033.222538,1671995316.5430923
2021-09-08,3874041453.893149,3803616227.0468183,2129823906.93652,1788697248.8639235,7081379392.50598,3140146356.636607,981622472.3808268,10594638722.580877,54651956694.24409,744755766662.9675,10635299842.368776,4012796342.322433,2503712408.7265935,2255431550.6179075,1229547239.7977786,67901365760.15393,3976937278.0561867,493184558.30364275,2110983338.3075755,10749124346.587019,1566963722.7526102,5556735524.859642,1891759391.064148,4381472774.411118,209046270.83494154,4961668889.902902,3589600887.847504,680244743.2122945,5248342049.270631,1807322552.6433165,934251461.0591736,28180798375.27991,3981339745.1685452,702569077.413242,2643816890.011211,1386632055.4837618,3993588055.3137426,341593013850.91284,6489538268.247401,3028952140.3488126,7349469628.906616,1120214158.236835,266657928.23991296,6294652428.197423,146118848.94146183,1064143286.1185248,2221969889.727289,1652321914.7688682,1527159817.784412,1579143553.8433979,2005082260.1577487,8221844638.341875,3517719377.0291944,111044168.93602988,3076509243.132229,815949557.303407,2503318814.18565,2519568344.3811016,716703027.6949435,10045219465.600893,427444334.86929566,0.0,2335254726.4480033,7721684461.5832405,3981394786.8481846,,3211612659.064657,1451395074.5561047,2970247436.759311,816413574.7495594,4359158860.520606,450020224.5931265,3853732674.6978087,817503656.591033,24224333075.358006,3945811700.9982777,0.0,44384511701.2733,2542751037.4661474,43339089609.50525,3582253168.7034993,6752901180.818093,1788751821.483537,9432010806.924152,2081369551.5221038,57479025447.76663,3138711767.7115464,3471907935.3505287,567543467.0405058,1522101609.4940293,5944528407.024365,2123207565.266248,5178150127.266733,1199069548.7958517,10695790917.468884,23802667457.977287,6921047649.636228,2320497411.899765,8070087962.484451,1336534436.7348561
2021-09-09,3697904492.749916,8569552309.682859,2258524200.0116696,2057738739.9292116,6852715314.342196,3326473428.571335,974959716.3528683,10779754506.914652,54482586177.175674,733499022583.7655,10588537625.652586,4342017855.739335,2499077131.9556065,2304442104.8180985,1255038127.2404914,67880429413.39866,4000366691.476719,511110204.1970688,2111160992.4439282,10411390191.004673,1533893727.036994,5357989181.880252,1873624484.5189698,4384940241.444396,235325339.9519786,4856664132.344211,3652360490.674601,680737913.562576,5272763715.676822,1772263141.1598217,961483197.9691501,28482491768.813686,4121025072.648055,697208683.6576645,2882743546.100183,1374653500.9898543,3899021089.6053066,350176712271.65765,6468682515.027597,3427221916.555448,7723662306.2948065,1102222834.0886643,267433023.62101796,7760059997.601643,135608541.44024703,1260098673.4943504,2582968540.2347865,1682247219.7639568,1523467240.7777739,1565874494.8601947,2039127544.4722986,8234336712.3533,3590175153.6150527,123765250.60563926,3035796777.6131864,795642722.8780183,2600270144.7207627,2499726885.165136,743064257.8502142,10166478389.694159,462096146.3511402,0.0,2319214269.8418055,7528729380.513669,3927190455.457812,,3938093924.917177,1440817106.9364057,2943030081.209993,850285040.3969132,4274441720.4654984,489767591.32472116,3758446688.9401536,818341893.3381943,24105809248.854977,3526687537.2939334,0.0,43779561941.82128,2864694481.0398593,47066845922.08366,3694997883.8400965,6644546344.964124,1853090740.2191303,10092544431.551878,2083769419.248266,58756193203.67934,3120203000.112011,3446504789.3850303,600992192.0418484,1493617932.749939,5751282236.745055,2007833461.6322565,5658655665.468613,1203831803.6680825,10226154057.785002,24230595679.196186,6809893863.946772,2355664781.149817,7997030723.019977,1330988441.692511
2021-09-10,3721950143.0086403,10295821979.223944,2192938980.294826,2477655036.69322,7642521788.3414135,3392161704.3390217,1024095959.3749716,10678044351.400478,55269907306.64639,740897243345.3096,10571039547.140795,4211320591.878694,2492468575.976853,2299905676.779151,1290912591.037318,68379380965.2707,4006054110.50819,641026560.3887768,2091359350.915289,10705390662.647268,1570489724.8795455,5221885363.239246,1883374335.040973,4365177205.702553,245449331.537928,6283210097.045457,3885610936.5653734,815676610.6713754,5271350756.404248,1770273120.1631567,979051002.7629439,28056431139.69341,4007755014.931768,662695246.5616271,3407375842.342818,1409285062.8970041,3946304717.6573753,341568636722.30817,6442385990.504275,3563728400.4648266,7742295991.915004,1129450060.560754,268256068.68537387,8250156711.173607,143650318.6646632,1782725501.2389112,2721962041.6854715,1726937902.3422143,1536007119.9343252,1574327117.112231,2064113701.0134976,8150671690.781074,3658095361.017962,150752679.9475909,2990210738.9779735,794606419.6016074,2903729857.362053,2519138685.633036,731964223.4254872,10211327034.755497,474279547.0051411,0.0,2251474721.026836,7698761898.847496,3989442938.825713,,3740013144.8525615,1463015998.255256,3021391607.0469103,810237201.6149294,4175217635.480945,528326535.29900235,3831172717.899969,819803326.2795254,25911739442.032135,3547401178.142817,0.0,43087900028.03795,3098089986.210184,46731521601.8313,3593273699.843889,6674452138.286895,1798017232.3760638,10439169438.020426,2098955281.6310542,58727570127.998116,3957605112.1330357,3587048010.165057,660523576.7509755,1491279845.8237386,5898637218.452041,2019230604.5268114,5650121551.160282,1212467750.7623625,10282520695.685732,24472458976.15928,6882065924.231002,2665421176.866094,8017353756.408019,1349145509.2995954
2021-09-11,3479441935.637222,8862350647.953037,2070012490.9427264,2332303921.5495186,9029390576.869314,3208458958.686035,956177284.5431927,10550366417.236824,52550618602.602646,713101484009.6776,10005406857.0159,3928973043.0259733,2405651146.640382,2164685934.0266314,1251481325.1569064,64357780124.742645,3998830995.7971706,604670749.2999698,2019927994.529264,10058509905.748116,1494839549.3473783,4867670672.775259,1786324361.4070392,4348134757.295314,220905275.3646668,6943154526.563004,3652061382.893326,728386293.8406563,5210550163.377078,1678291802.6555126,916456425.5366007,26659696988.755527,3790281343.519325,618940822.7315886,3989019071.1358643,1299901112.8983877,3725394819.8820405,319023499727.32086,6155198861.156102,3220459237.437408,7227737165.888427,1049012055.3894933,268307442.34478447,7423416240.14727,135863095.7177528,1505892895.3913467,2558255903.014027,1608793114.209233,1459609323.3915858,1511493105.3336751,1958097702.892282,7636625926.0776825,3584130651.440211,169769245.34211993,2922213374.8553076,732702200.3500379,2921247669.2276306,2434744892.760692,676718826.6524282,9821589056.497938,435941821.2760695,0.0,2121988314.2157147,7307961088.532614,3778508774.6174955,,3791549337.0051665,1373857169.1029153,2854383940.3365927,738160632.5718926,4032464579.7302074,553530657.5971513,3593527286.1193695,824606836.9807013,25221526493.010376,4476254207.825008,0.0,41522063094.44501,2946101481.512604,44303589388.578224,3350291547.3731146,6390069096.715383,1644749465.377358,14807730199.51284,2141140526.196394,58549730591.401566,4450355415.2627,3387156790.4209876,586331057.1926183,1374880729.5290487,5464923435.179164,1878145280.9418795,5505773197.04482,1220992212.2139516,9773113879.188005,24693088916.640427,6412383634.870813,2453756809.755502,7718921632.76348,1250424466.0756445
2021-09-12,3644211013.8669653,8875889682.852732,2077262671.613534,2268663897.3139777,10852551660.0924,3358496940.3061333,972706617.8563727,10573992906.963846,52856430629.463585,719297164707.2721,10117665515.252176,3652451843.005193,2457146842.4513416,2181374943.715315,1253897801.7184765,70796574873.83057,3900364932.0014787,598879746.1315053,2007958937.806925,10289968480.831306,1503228634.0954134,4839596445.395915,1811217097.8372655,4352955724.485222,210881468.7733612,6400421033.844298,3808804610.595205,773322658.4320351,5318366588.016498,1691787851.7327528,928859300.4403336,26783414628.7008,3546903534.399256,644983579.4232082,3821404455.641781,1322617057.571835,3815260916.7230263,324444447112.2001,6253185315.170091,3306025891.2230935,7160030401.379708,1063753970.1580132,266687546.04323763,7424432192.04789,136095138.59371313,1588892826.5640802,2946671264.993633,1634232320.990564,1476689095.2642832,1526163070.4233,1985794246.361935,7960473730.9511175,3513613736.7052608,200583522.62298298,2906706263.689732,788204127.1206197,3186953483.7143774,2464240984.6411757,681999382.994353,10099172860.60785,461894377.282773,0.0,2164951577.21609,7377775757.268736,3801079011.085876,,3428935583.7384734,1391011342.678685,2906009861.9839234,754560361.3071265,4065219932.7162085,595231591.0390109,3703263818.6628103,827862437.3698399,27327699432.04303,4272198726.5047355,0.0,42374818131.57549,2857543871.1885657,44199931124.19574,3438148978.34634,6515048119.773935,1724751225.6754193,13313354977.668486,2167318477.1824903,58621852342.52861,4361670128.859046,3643949558.4245715,597727423.5423944,1406405543.043432,5436540126.226842,1908390261.1232533,5770831155.477022,1225037500.5123093,9985890491.139019,24744125618.0495,6515946147.369725,2605193956.743442,7785207453.133948,1254732789.9049294
2021-09-13,3734001196.7513385,10616989493.261318,2083434443.4843998,2230527534.7957916,11201983310.48465,3428324733.4646134,1024004581.9125255,10562908049.146353,54796295204.40914,735852219387.1322,10484385691.855637,3545208465.889199,2480158685.6370487,2341180656.790349,1299095404.293678,70747985578.60208,3883313814.5915556,594831901.2270181,2021209810.4255068,11288596710.688227,1536406674.8364174,5082767329.388203,1852877778.5447,4296103199.256451,226316181.09856063,8218564006.736774,3927229739.1657376,822989698.9983819,5337710024.020338,1788375712.3792427,954531613.7074425,28062887233.608807,3476332908.656981,689954349.8360053,4597297292.085828,1357111860.9874275,4025294049.8758984,341037820175.2988,6382306080.838142,3135614820.973535,7389517602.144296,1092774381.8215435,268315925.02182093,7563549832.368897,135593968.95216638,1918507607.5552404,3440314172.8975363,1746599928.9694805,1518833075.1718805,1564930521.4288833,2069851767.5310347,8253775574.964061,3569568800.066733,231903665.1079582,2977627091.0838113,778632275.7063642,3335490852.8992205,2444849133.069057,724007232.2744347,10367951691.267706,511304522.61248285,0.0,2207167933.8067884,7556458081.150143,3916735304.7807064,,3468076593.6892257,1434379029.1205401,3084977670.66228,765656532.2384771,4227257658.780163,631562512.9626317,3891828369.628221,825603561.257323,31347589428.962196,4100939277.8783555,0.0,44191134745.17069,2907656227.594277,43577505187.082,3636706559.9336805,6709734283.30508,1939179294.2235262,13477922973.430426,2170240915.4221544,59307678123.450096,4997025678.023049,3870583411.355523,616848518.2455637,1444902035.404359,5629151792.25284,2028169031.502554,6875899587.636486,1225161083.027122,10483433272.530626,24823835346.5797,6810061592.419775,2744636435.717564,7992639776.282042,1294328740.8923836
2021-09-14,3711366888.9979424,9570377961.385527,2045274475.4787705,2007106000.5385864,9981558836.042912,3188859704.2901483,952424848.1380981,10512983978.025187,52352909989.56611,718785076966.3956,9841905381.23213,3649403412.1911116,2397866055.370725,2204440689.1574616,1379116385.6948483,65504538499.58404,3899245666.5099087,625225040.0989237,1924387159.248194,10372843464.016962,1462817249.163878,4816232859.685089,1756722669.8450289,4245451772.418335,195944759.6866618,8444977203.53104,3759627593.935431,804309894.0607033,5338466111.475382,1729353196.8814032,925319545.1670456,26323728395.568436,3646489528.838775,693567036.7465922,4388843426.801947,1287676573.6774166,3912417918.099867,328438099432.35406,2264502327.7838397,2822017105.962477,6936064487.464769,1034887088.2556244,274215183.0758378,7011829608.464183,306845475.13396126,1648775405.0041878,3498132205.176884,1603703206.3247108,1441796980.615333,1522457469.561122,2003711698.7835963,7616900688.279153,3295386053.5922627,205204986.97718722,2868193716.1441717,773408242.1275516,3089118728.753496,2460852087.7089486,671556940.1926931,10181656932.260519,458800760.5293479,0.0,2154733692.0099006,7049788306.686332,4015671247.1917906,,3159730883.365198,1367781031.8590996,2897348323.646489,733804864.0889982,4072035733.9391794,614491912.2756191,3684866678.7540164,850288573.5724009,30319896098.479042,4259380387.6819277,0.0,42089419763.59561,2752085799.2125278,42038032241.13951,3504332666.3531427,6414692711.462358,1809404274.1007178,12728319263.78003,2176528527.288501,58828442006.32253,5113161768.793459,3515376011.9180846,565906895.5215907,1354531574.818875,5217892435.111573,1871832963.4383295,6371478914.999063,1190536694.9741583,10007464257.09812,24935170975.205532,6409675648.028233,2564573360.627442,7772110502.754316,1257031780.7217784
2021-09-15,4278700457.1365266,9074851462.365778,2042247099.4703426,2007106000.5385864,9558541535.147161,3268311173.833522,985946587.2878442,10778343268.320198,54199006914.034744,751170406098.8009,10230850403.3106,3898988384.0354524,2466252118.141926,2289757130.6254706,1390691906.935532,65142929695.7595,3882409787.701465,600290980.6657934,1877762541.1310008,11707370174.216696,1525672950.1012084,4882049724.138782,2040931880.833403,3814017028.525351,238269990.31499407,8122153038.369893,3932355642.1659245,951033872.8512181,5326152501.409458,1788002619.9052744,953406239.1977757,26816494970.46487,3800283056.4538,728372709.9501634,4731212247.896976,1332007162.9289782,3983188292.7442784,341095409931.575,6265843665.038441,2567865392.060783,7293026382.410599,1205666115.7336617,273844323.8860308,6887826449.246894,286254533.16486627,1538065520.355217,3770278108.1676407,1684506627.022878,1487993225.4214878,1592370809.8012786,2052023238.8493521,7866219219.106241,3653153352.324044,229196604.3148653,2915128826.286789,799204231.2771826,3193629258.167933,2464752451.1436586,709135312.8438971,10362248188.07685,495855183.6091411,0.0,2203299647.136031,7434462499.434873,4108187559.2739525,,3362918298.7114005,1408522986.0745444,3098886645.1709414,778593681.7705591,4195420580.4879403,661316605.7043062,4003391020.9754477,869435059.1865423,32866101323.973965,4176444251.413801,0.0,43308633401.36954,2809903881.554621,39395193513.849625,3660840447.814722,6645013593.818449,2131488594.4630055,12055580522.090113,2189925536.159663,58913783323.00728,5079261541.881452,3602974733.087793,599503513.8685949,1432274391.235907,5474581406.738961,2060017661.6446972,7155604542.886605,1198590377.893484,11353167369.379787,24820234503.02322,6653029256.996014,2528111886.388007,8218556682.168757,1310618067.4214027
2021-09-16,4582571443.309311,8898674848.382666,2089383917.1101534,2007106000.5385864,10643253116.0423,3351588379.5894585,999600778.9666215,10761581527.882511,56178418920.18497,767080812510.0078,10387970938.884836,4292396791.6399045,2502665959.604232,2299762209.6745305,1395062772.6653368,67389283169.325264,3846566916.423372,600967043.5479091,1879336879.447258,11687021533.983088,1565065346.729565,5403986831.4951315,2017203911.4924746,3791109972.4123826,268195602.86379495,7975379975.854057,4061577692.3476734,1030660063.8498778,5319055595.382527,1817168391.5444717,961964544.8536587,27472341246.896862,4122508996.186503,799047705.4174464,4317185581.83978,1386480761.0287654,4169995460.8599257,356610024670.33356,6473228492.331631,3100003878.572206,7753400648.246724,1177868067.4852211,275127289.0212493,7256380192.365791,334983903.870468,1543265902.5014112,4154083893.162029,1669452935.1050525,1517727133.5350118,1627260799.2798386,2053120673.8145483,8451313456.91625,3778050321.584226,218715268.9528486,2909144120.2813,814992270.6793259,3259106321.4295487,2519732138.034102,708699278.2676357,10673187116.613457,516862230.855053,0.0,2331771028.484044,7919951147.5458975,4091699459.0420938,,3621209769.061024,1441756842.2454126,3130492777.453462,825054724.7528843,4318296470.118799,686827368.5973008,4215884906.6903048,867282843.8853372,31652700882.618465,4167323147.190305,0.0,44130857304.28752,2854365442.809137,39761713269.979866,3861617890.219671,6830764300.991474,2465183775.433563,12395705193.13727,2193145721.3299623,58708508889.58424,4903996815.305292,3800159493.5868535,610123205.561245,1478407344.5779583,5829778422.133567,2235248942.463499,7267347287.509501,1188114647.130926,12048543688.926382,24789090938.454075,6858548888.991889,2579702110.378606,8396362076.270873,1366749731.7011566
2021-09-17,4305906263.228669,9067765455.274725,2002544251.4364638,2007106000.5385864,12592754218.244276,3311273994.626112,981056522.470303,10859912811.071268,55764435006.76158,765783378306.2924,10258373273.332516,4123151329.3931766,2507889178.2452884,2268311794.1303654,1352883359.95261,66120129151.58458,3887412043.8509417,641088069.2489936,1970551373.1875646,11496384653.060678,1536718131.827445,5316721287.708652,1939438581.3437364,3813127881.165571,285766634.251168,8650749092.761576,4112142205.759348,1064793418.8596526,5363686190.502133,1832087260.6049728,951487169.1770265,27073353217.23471,3975240899.3875,855041620.3770387,4455488263.777572,1337477551.092227,4126793059.3878064,356529422842.88824,6410728368.810087,2845440605.964368,7676651317.8279505,1139186214.6540534,279991808.3652323,6924285506.612127,653129192.1662523,1474574740.4892871,3914313833.56483,1663258793.4456346,1472393433.1566117,1622839842.182811,2022289745.5613425,8044004221.43438,3585003458.537668,206314524.7277745,2852132894.760551,792581835.6089724,3132084708.4885755,2483733250.3156886,678216115.0964168,10546515637.242746,499343695.6789406,0.0,2280148924.121125,7828026706.98573,4047717716.1646476,,3418512816.274678,1456512885.489397,3032982870.505222,814118502.4851943,4219224667.1623454,766000963.4541204,4215416612.576607,877260318.9276562,31059371214.31562,4210063394.863349,0.0,43208139600.649826,3673288712.516045,38324106309.127945,3866297074.385847,6683633552.326601,2438145059.156529,12801217732.43789,2208036346.463843,59080226021.99842,5014578791.331705,3618126235.623313,626523849.4033626,1438228373.3414874,5667350848.472491,2259024725.8894997,7087297673.939887,1197264030.979465,11609808436.849998,24857488085.20485,6655065763.197741,2625921048.467706,8397859426.445867,1362369885.0744627
2021-09-18,3996923775.2648025,8692893597.093653,1954692523.98857,2007106000.5385864,13266174884.264952,3255137873.9294186,955638525.0876808,10977824566.593477,53767672211.43322,761250200860.1937,9987609421.587393,3789245801.6885405,2517492886.834032,2216454528.8925357,1298114234.5457444,64504874435.742676,3919300564.7933784,614243534.7298954,1949192801.9383903,10765789833.36326,1494328227.7731545,5151109815.858508,1849635977.7990901,3836731433.188445,251397312.30893695,7960118830.643911,4070014885.850282,966664201.026449,5404856893.505843,1758474832.504713,926248388.9656016,26985341939.117916,3733092618.370997,981593059.29874,4105221140.800485,1302424473.77865,4338259219.3045845,342250488125.4243,6314652217.928347,2725567173.5054264,7898007204.14354,1116081997.9645922,281249426.1396586,6370958315.503444,732369910.4434189,1384346711.0674684,3523527365.87584,1616630487.5281725,1441373616.8351474,1611523164.692654,2014969660.7154331,7863735698.218592,4100655262.3151407,221980417.8481458,2726074714.30453,766183412.8670893,2987422717.8403153,2512827838.8742003,657178735.4558711,10292004685.56378,492934784.0515767,0.0,2156892743.604858,8077464483.571043,4036141628.25612,,3291063156.6370883,1409426224.4866965,2934958231.7861414,779817251.2905436,4204827284.1082206,822137575.127857,4057255006.247877,895562012.688937,29026691850.59248,3953113244.482847,0.0,42452486853.740135,3572669737.0835233,37446201369.414665,3721125405.916471,6512214684.5963335,2062128869.9877038,11834500837.681622,2232278063.279915,59378616845.7076,4415241383.029248,3467139686.833122,587715997.4712691,1404696407.8582833,5397586153.575793,2180139941.438476,6466048515.872496,1199337150.8237383,10809300911.040087,25090306275.26531,6400707926.312217,2476954810.593606,8338385378.661665,1331791871.121483
2021-09-19,3987554145.436191,9559530546.040398,2020701790.123509,2007106000.5385864,12818297623.683493,3249131081.6041074,957372806.3556232,10953697021.083355,54133691989.11853,774317560621.9393,10096640213.198095,3824817841.2497454,2525734474.8184056,2224834554.549885,1315495788.255471,64764756276.49333,3952682110.414619,631146355.9229538,1977509306.6077423,10965580478.04458,1496260139.10574,5181134100.329885,1847196506.240186,3840940426.414728,222812329.77934748,9528980861.390453,4068609349.3781104,987416087.6631775,5398543627.308217,1759496991.5674496,929756974.5105296,27110008520.00613,3740765599.210814,1067577453.5760903,4157829903.385732,1308007193.7424295,4523529728.996792,343945186683.5907,6323175104.937286,2869995692.9282403,7747524723.456679,1113703878.2874868,287818457.46991247,6531915059.05662,752007026.1656044,1492724680.0829785,3505788847.219632,1690636731.4911406,1474574533.9990685,1643764349.0323937,2020144229.66821,8148332806.748307,3932006368.6096635,247672919.746542,2773655038.4020777,783186176.9031851,3199713460.390085,2519747637.3072963,658433430.0804306,10341562335.107267,487868426.1047396,0.0,2183441368.501122,7714278077.212336,4161229491.782507,,3580139777.0240545,1414659759.4092839,2985666671.491562,795096688.3996481,4269288416.7751045,839877458.3251262,4260166298.6349845,896325518.7295442,30734585949.684715,4125915580.0030284,0.0,42722404477.345245,3325601607.755675,43123154388.55983,3750398408.489284,6543916263.502506,2078390028.954618,11881381682.185884,2231930737.4021044,59273662270.54562,4626841257.081866,3519678726.5296183,590246201.4609234,1411463242.9891722,5416844190.911754,2217369984.1139255,6478024605.8406315,1193505820.307273,10838864624.844183,25108385008.750786,6435009020.5933695,2486615310.091624,8498011314.083214,1370069871.9315348
2021-09-20,3831596213.2447963,9212515064.911507,1979796041.3434138,2007106000.5385864,13150499013.55341,3157120678.936903,939311200.3764514,10990636649.17503,54008346215.4367,760233417707.9562,9833234563.266314,3844565298.872205,2511569187.903003,2168026655.9728065,1263489476.6019251,62706963067.30049,3969440723.0085473,714251113.2370381,1962061632.7633607,10613610855.603727,1447228723.7033997,5039978073.905415,1809492010.6752875,3835079602.8863225,222641936.08315894,10506168580.713554,3993574062.1785493,1051450473.1494293,5407916548.530495,1707501759.3729036,905307476.5381544,26264992311.853127,3714812022.2651362,1084467056.719035,3831195658.9281898,1255540109.6918416,4083280987.9706664,334717953887.62994,6164156010.306181,3144241602.9352055,7700584350.702732,1093984744.6172948,291734714.3306147,6254451767.639627,704352576.4444234,1414154563.6763854,3289195812.1435633,1627434441.4126923,1436181293.0397792,1610008590.861583,1986534985.146212,7952388072.789532,3638297350.970765,280487227.96053666,2675698229.774203,771496977.8674362,3075901664.041447,2433866127.8622475,624766074.6369352,10024654584.973967,480853067.53415823,0.0,2133582080.1793928,7479641099.00638,4001176834.1883593,,3871590621.467212,1380831170.5646074,2905079555.111031,758428845.9351817,4181654548.0526013,920004665.1509206,4353677637.834601,906221809.0770508,29682201977.55399,3951467978.309384,0.0,41765289561.62759,3465693780.2239943,38876599025.94667,3629418921.7320137,6413846866.586556,1978806071.4679418,11339791805.246586,2237199222.611048,59346082368.57352,4733458868.34376,3440135453.7737746,567450758.0042609,1371704270.9722881,5201291277.518524,2046577101.1222572,6359986942.434934,1199021569.1081312,10609116378.816849,25192103711.97075,6212542457.810279,2362486787.005335,8338816449.033718,1326515087.520642
